Year,Rating,Review
2023,5,çok hızlı cargo
2023,1,👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎🖕🏻🖕🏻🖕🏻bad
2023,1,Don't use sweden apps
2023,1,Bledy app need to improve everything
2023,1,Easy site to navigate. Become a member and get many perks including free delivery.
2023,1,The products were not at all upto the mark.....
2023,5,👍
2023,4,Eee moti ho gayi ee me to nahi e e x t k eeo h t 3 RFoo
2023,5,waoo
2023,1,"Worst app experience i have ever had !! I have ordered items on 9/7/23 and after 10 days also the order didn't disapatch,i have called their customer service first and they say the item is out of stock. if theres stock then only you should let a consumer order.after that they asked me to cancel the order which i agreed to and today again 5 days or so later no update on refund or cancellation.this was my last time with this brand ..online frauds have better dignity and professionalism than h&m"
2023,1,😡
2023,1,We are boycotting all Sweden apps and products for the respect of our holy book in our protest #BoycottSweden
2023,5,"Easy to use the H&M App, discount for members, and not only, but if we have to refer only to the app, I would say 5 stars. Easy to use, the filters are good, and reviews are accurate. All the steps are easy to follow, no glitches, nothing negative."
2023,2,"The app doesn't seem to work properly for some time now...it just crashes unexpectedly, pages stop responding or become unavailable all of a sudden."
2023,1,I'm boycotting this because Sweden government given permission to burn and kick the Holy book of Islam 🙍🏻‍♀️👊🏻😡
2023,1,Boycott
2023,4,Xx
2023,1,Boycott
2023,5,Nice
2023,5,perfect outfits on budget conscious
2023,5,love ii
2023,5,H&M provides styles with affordability
2023,5,great fit... but it's difficult to find...
2023,4,goof
2023,5,excellent products
2023,5,"Greatest quality clothes, I really appreciate their craftsmanship and attention to detail."
2023,3,fast fashion brand with affordable prices. the quality is not yet comparable to other well known brands
2023,1,Bad app. Never works properly
2023,5,good
2023,1,"Filter is driving me nuts. It's impossible to filter by multiple things like size, colour & price at the same time. Filters keep removing themselves, sometimes before you're even done picking all filters, sometimes when you're already browsing through products. This way it's impossible to find the right things."
2023,1,#BoycottSweden 🤬
2023,1,Unable to open app as the app crashes
2023,1,Worst App
2023,5,love this app
2023,1,Boycott sweden
2023,5,it never disappoints me
2023,5,very good
2023,5,good product and good serviece
2023,1,Sweden❌
2023,1,My order was never delivered 😑
2023,1,Horrible app interface. I have been trying to create a new account since 2 days but can't as I can't get OTP on my number at all. I even put different numbers that I had but still not getting any OTP code resulting in me not being able to create an account. Please fix this issue soon
2023,5,"love H&M for the children, great app- easy to navigate"
2023,1,"App contains lots of bugs please fix it , not able to place order 😒😒"
2023,5,awesome
2023,5,"Absolutely amazing, it's a really useful app to use when shopping in real life, and online."
2023,1,# boycott Sweden
2023,5,as exceptions
2023,5,fantastic experience as always !
2023,5,Very Good
2023,1,Boycott Sweden. Stop desecration of holy quran
2023,4,good
2023,1,"Just awful! It stopped working for few days now and no matter what I do, it doesn't work and it keeps on loading over and over..no chance on opening the app. What the heck is wrong with this app?! The only app on my phone that is doing this...just ridiculous!"
2023,1,Boycott Sweden
2023,5,it's a very good app
2023,1,😡
2023,1,Boycott Sweden
2023,1,Very bad and abusive app Not respecting other religions feelings
2023,1,Swedish app.
2023,5,👍👍
2023,5,Very good.and fast delivery to home work in progress good
2023,1,Boycott Sweden Product.
2023,1,This app keeps crashing down. I have tried placing return of an order and it's just not working.
2023,4,Overall everything is good
2023,5,amazing 😍
2023,4,"the sizes are off sometimes (you may order 2 same pieces at the same size and the size of one will be smaller or bigger). other than that, h&m is the best"
2023,1,This web site is so cheep
2023,1,nice
2023,1,Because sweden given permission to burn the holy quran we are boycotting apps of sweden
2023,1,Boycott sweden
2023,1,incredibly slow
2023,5,classy
2023,1,I added the t-shirt i liked to the bag and it was there and I tried purchasing it but then boom....it's not there anymore I kept on trying to add it back to the bag and it kept on saying it cannot be added to the bag right now and finally.....it's all out of stock. It sucks very much🥲
2023,1,No net banking. I wish it had net banking as I want to shop.
2023,5,User friendly and good rewards scheme.
2023,1,"""Order is packed and ready for delivery"" for a week. Sold glasses with a mirror coating from the inside... Why such junk was even made."
2023,1,Worst delivery service ever
2023,4,good
2023,5,love this great deals
2023,2,It needs an exchange option.. I don't want to return somethings sometimes.
2023,1,Boycott sweden 🇸🇪 🚫
2023,5,nice app
2023,1,nice
2023,1,horrible.
2023,5,Really easy to use and is quick to notify you with deals. Also really appreciate H&M for being able to buy myself and my daughter clothes at the same time.
2023,1,Boycott sweden
2023,5,one of the best stores!!
2023,1,Worst app
2023,1,have not recieved my order from 14 days....worst delievry experience ever...the delivery boy didnt even call me once and cancel on its own
2023,1,I literally can't even get it to open after downloading it.
2023,1,Not good b
2023,1,Boycott Sweden
2023,1,This app is the worst i put an order for return and they just took the order but never returned my money back and when I pay my money first it just shows delivery delay and never delivers order on time
2023,5,Happy to shop
2023,1,I didn't got my money when I returned the product...and the members workers are very rude ....... It been 3 weeks still didn't got my money 😔😔😔
2023,1,Boycott Sweden 🇸🇪
2023,2,they are not initiating my refund ..it's been almost 30 days now...I've mailed them bout it ..still no support at all..
2023,1,size isssu but colitis a one
2023,4,great
2023,5,this app is superb and so far I don't have a problem with the app it's smooth. love the discounts😉♥️
2023,1,Boycott sweden
2023,5,gd
2023,5,tack så mycket pesta på Sveriges
2023,1,Boycott Sweden
2023,3,plz improve your payment gateway
2023,1,Boycott sweden
2023,1,This app is worst in case of refund.. If return something it takes more than 20 days for getting refund. Their customer service only tells you to wait.. The process is irritating for you. Better to prefer other apps over this
2023,1,Gariya log or ghatiya app
2023,5,"user-friendly app, all the tabs are clearly visible"
2023,1,"Such a waste brand, low quality products.. Boycott sweden .."
2023,5,Great for me and children
2023,1,Boycott
2023,1,"I have placed the order on 20th Aug 2020 I have been waiting for my parcel for more than a month now. One day a delivery agent called and asked my address...I have given the address after that no one ever called, no message, no email from your end. I called your customer support to tell about the issue, and the customer support team person said it could not delivered by some reason.You have to reorder it again.how can I record again when its out of stock. No support from h&m.Very disappointed.😤"
2023,5,Everything thing is okay but the main problem with them is their return policy refund. It's been more than 15 days and i didn't receive my refund. According to their guidelines refunded amount will be transferred in 30 day which is really a long time
2023,1,Pls don't make mistake is horrible app. U will lost ur money and time
2023,1,Boycott Sweden apps
2023,5,love their clothes their shorts r so comfortable I love ❤️ them
2023,1,Boycott
2023,1,#boycott swedan
2023,1,they should show models height and the size they are wearing
2023,1,Why is it so hard to login or join memberships. Always down with tech difficulties.
2023,5,I loved his clothes
2023,1,I boycott all Sweden app
2023,4,For shopping lovers
2023,1,"Used to be great app, but now is crushing all the time. Impossible to log in for days."
2023,1,Is there any one who get their money back while refund 😥
2023,1,The return and refund facilyyof this app in India is very poor. I ordered a dark blue jeans but instead received a pale coloured I'll fitting jeans and now it has been 15-20 day and I have not yet received the refund I lodged a complaint and then the next without even solving the issue they closed the case very bad experience not expected from hnm. would never order againm
2023,4,tell models height and what size he or she is wearing it marks it easier to understand
2023,1,Worst app
2023,1,This is Swedish app do we need to tell you more than this please muslims be united and boycott this apps uninstall this app and give negative ratings to degrade its ratings😡💔
2023,1,Boycott Sweden
2023,1,Boycott Sweden apps
2023,5,so easy to use
2023,1,Bad experience!
2023,1,Boycott Sweden
2023,1,Boycott Sweden 🇸🇪 ❌
2023,5,best brand ever
2023,1,Boycott
2023,5,"The best shop ever,amazing customer service and the clothes u order are so comfortable and affordable <3"
2023,1,Worst app. Full of bugs
2023,1,Boycott submit my protest against burning Holy Quran
2023,4,helpful
2023,5,Love this app
2023,1,Boycott sweden
2023,1,Site is down when uploaded.. Poor maintenance done by H&M
2023,5,good
2023,5,Ok
2023,1,Bad app
2023,1,Boycott Sweden
2023,5,no need for a caption h and m is love❤️
2023,1,Stop burning Quran🗿
2023,1,I like some products not all..and it has refund problem because I had returned my item and I got email that item was reached in their warehouse but refundable is not process yet. Really disappointed 😞
2023,1,This app is worse I can't get my refund very disappoint It's been 1 year I'm waiting for my refund but still. They don't refund me very bad service
2023,5,easy and simple to use
2023,5,"Love the clothes, very comfy"
2023,1,One of the worst app not brand....there materials are good but the payment is the shittest part ......I have tried multiple times but it shows payment is pending and so much complicated payment process.....
2023,5,Gud
2023,3,Really bad payment interface. Painful.
2023,5,osm
2023,1,Boycot boycoat
2023,1,Worst brand cheap quality
2023,1,I boycott all swren apps becuase swden government gave permission to burn holybook Quran
2023,1,Boycotting all swedish App
2023,4,Good quality stuff... being shopping there for many many years
2023,5,best shopping app ever loved it
2023,1,Boycott..
2023,1,Very very bad bad.i will never use this ..dont use.
2023,1,It's not opening
2023,5,Well it's my 2md shopping day experience and what I love about the brand is the charity service dat they ...by sharing your old clothes or any piece of utility which can be reused or recycled and they even give a return gift as a coupon to be used in next purchase
2023,1,I hate this app
2023,1,I am boycotting every Swedish apps and protesting against Sweden government who give the permission to burn the HOLY QURAN
2023,1,baycott
2023,1,Boycott
2023,1,Please add exchange policy h&m.
2023,5,good rate
2023,1,Boycott H&M
2023,1,Bekaar
2023,1,Worst app
2023,1,Boycott
2023,5,always easy to order and items arrive on time
2023,5,Always find what I want!
2023,1,It's an Sweden appp Zero response ☝️✨🤲
2023,1,Boycott
2023,1,We are boycott the Swedish app because of disrespect and descrimination of our holy book Qur'an.
2023,5,cgg
2023,5,Good quality👍
2023,5,exllent booom booom🍺🍺🍻🍻
2023,1,"Give me back my refund... I had my worst experience ever in my entire life of online shopping... I have always shopped n trusted this app... But recently I ordered a boot which cost me 3k n due to the sizing issue I returned it immediately... N i didn't get refund.. I contacted customer help but that's just for the show, they do nothing n blamed my bank service for it, While my bank service is totally n 100% fine... This app is a total scam. Not gonna purchase from here again 👎"
2023,4,great!
2023,5,Good 👍
2023,5,gud
2023,4,always out of stock stuff. never gets in stock.
2023,5,I think this is a brand that not only gives you cheaper but also a larger variety of clothes according to all India's requirements.
2023,5,A name of Standard
2023,1,Worst app coz it's based in sweden
2023,5,fantastic fabric
2023,1,I boycott the swiden app because they burnt the holy book Quran .
2023,1,Very bad not good quality and itis Sweden Boycottn seden
2023,1,"Sweden insulted our religion islam by burning the Qur'an, the holy book of islam so we have to boycott it"
2023,5,very good
2023,5,easy to use and find products ..
2023,1,H&M is a swedish company and sweden government allows it's citizens to spread blasphemy against Islam and burn QURAN-E-PAK SHAREEF it's my kind request to believing brothers and sisters to uninstall this swedish app and further boycott all swedish products
2023,3,I love h&m
2023,1,BOYCOTT TO ALL SWEDEN APK 🇸🇪 BECAUSE I RESPECT HOLY QURAN
2023,5,"Great product quality, Good service"
2023,5,excellent
2023,5,good collection and material is amazing 😍
2023,1,"Literally not working. Only having problems with it. And to be honest, the quality is also not the best."
2023,5,It's really awesome because H💛
2023,5,Not the best search criteria but easy enough to use and delivery is good. the 30 day return or pay option is a winner for orders where your not sure on fit so order more than one
2023,1,"The app keeps braking. Currently it doesn't open at all. However the popups do work 😅 so I get a pop-up about new arrivals, press on it, but the app doesn't open, instead shows an error and 'please try again later'. So it's been a week or so that I'm unable to use the app but still get notifications from it."
2023,1,"Love h&m & love the app, but please add the option to favorite/like more than 50 items & to sort your favorites/likes as well."
2023,4,H&M good quality product I like you product
2023,1,Boycott Sweden apps .We are doing protest against burning of holy Quran in Sweden.
2023,1,I boycott all swdish apps because swedosh government gave permission to burn the holy book Quran
2023,1,Boycott
2023,5,"Very affordable, fast delivery, good quality"
2023,5,Only for those who can carry it 💯
2023,5,amazing clothing and grate quality
2023,1,Beycott this app #beycottsweden
2023,5,best ever
2023,5,best quality and trendy clothing
2023,1,Baycot
2023,5,It's awesome
2023,5,very good
2023,5,very happy
2023,5,love 🥰
2023,1,Boycott
2023,1,Boycott H&M Because it's a Sweden app
2023,1,Boycott
2023,5,mesmerizing products. 🥰😘😘🥰😘🥰
2023,1,I am deleting this app and never gonna purchase anything from H&M because of the illiterate behaviour from Sweden as they Burned our Holy Book Qur'an. Shame on you guys !!!
2023,5,awesome brand
2023,5,I love shopping at h&mxc
2023,5,"Amaze clothes, accessories so long as you aren't pushing a 12 plus"
2023,1,I really liked the products of this ..app..but my experience with h&m ..has been quite boring .and . actually it's worst ...as I have not been refunded twice . ...bcaz of this ...am uninstalling this app ..caz i don't want to risk my money . ..on this app..for. Meh it's the worst app I have ever used ..I have never expected this from .such a big ..brand fashion industry ...and also . customer service is too poor ...
2023,1,Boycott
2023,4,good
2023,5,A1
2023,1,Hideous can't event get to customer service
2023,1,Boycotted Swede
2023,5,very good quality clothes
2023,1,Boycott
2023,1,"Sweden has disrespected our religion and burnt Holy Qur'an, we boycott Swedish app"
2023,5,best
2023,2,the order will be return after 1day
2023,5,good quality products at reasonable prices. love H&M's every products especially for kids.
2023,1,I hate this app and this country i hate it is the worst app.
2023,1,Boycott h&m boycott Sweden for such a terrific action of burning our holy book on EID.
2023,1,Boycott H&M
2023,5,good app
2023,1,Boycott all sweden app
2023,5,it's really good
2023,4,quality product
2023,1,#boycottswedenapps because Sweden burned the Holy Book.
2023,1,Boycott Sweden 😡😠🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬
2023,1,I boycott all Swedish apps because Swedish gave permission to burn the Holy book Quran
2023,1,Boycott
2023,1,#boycott Sweden
2023,1,Pathetic brand
2023,5,"the products are worth it, and the app is good"
2023,5,Good app
2023,1,The app is SUPER SLOW! I love the app but please omg fix the app to run faster! Update : now the app doesn't email me when I forget password. Just great. 😕
2023,1,I boycott all Swedish products
2023,3,H&M returns portal needs to be improved. Kindly improve the UX. We cannot track all our returns in one place. We don't even receive the details via SMS despite opting for it. The good items usually being out of stock is another huge problem.
2023,1,Worst brand
2023,1,Boycott Swedish product coz In Sweden burning Quran I protest against Sweden
2023,1,Worst app
2023,1,Always payment failed! I tried several cards and it always gives me an errors message saying i should contact my bank!
2023,1,ALLAHU AKBAR
2023,1,Boycott Sweden 🙌
2023,5,"l love everything about H&M, the site is so easy to use, returns are instant and smooth and the clothes are fabulous."
2023,1,Fake cloths
2023,1,Baycoat all Sweden app's
2023,1,I boycott the app being it swedish.
2023,1,We are boycott Swedish brands &apps in our protest against Sweden for desecration our holy Quran
2023,1,I boycott this app
2023,1,The App has been frozen for over a week - can't access my account at all - very glitchy in last few months
2023,1,Boycotting Sweden products ❌ due to molestation & disrespecting Holy Quran.
2023,5,tack
2023,1,Bycott worst app
2023,1,H&M belong sweden country
2023,5,Good offers on sale
2023,1,Bad app
2023,1,Boycott sweden🇸🇪
2023,1,Cheap quality clothes instead of this go for jack and Jones
2023,1,What nonsense??? Saved items in wishlist doesn't even lasts for a month and wipes out. It has serious technical problem.......irritating 😡 😡 😡
2023,2,Its been 5 stars all these years. But I'm unable to open it anymore. Keeps crashing. What's going on?
2023,1,We are boycotting Swedish apps in our protect against disrespect & disceration of burning our holy book QUR'AN
2023,4,1 star off for slow delivery but otherwise excellent
2023,4,good fabric clothes
2023,1,Boycott
2023,1,I withdraw my subscription because its a Swedish company...and I boycott sweden for burning of QURAN.
2023,1,I Boycott this because this is Swedish based application which support racism and allow burning of quran as an act of freedom
2023,5,good
2023,5,amazzzzing sale x
2023,2,After ordering app hanged too much and my account wasn't working
2023,4,its a good app because it allows to use discount codes in store and online
2023,1,For burning holybook
2023,1,Boycott Sweden
2023,1,I Boycott H&m
2023,3,late delivery
2023,1,I don't know what's wrong with me??? I didn't even receive my parcel yet and the status showed it's returned??? I didn't even receive any email tho.
2023,1,Poor quality products
2023,1,Boycott
2023,5,good experience
2023,1,stop downloading sweden apps boycott sweden
2023,1,I boycott all Sweden apps because Sweden government given permission to Brun hollybook Quran
2023,5,"Great App. But I think they can improve on faster delivery, smoother online payment and refund process. Overall Great."
2023,1,Boycott sweden🇸🇪 👎👎👎👎👎👎👎
2023,4,"I thought it was Indian shopping, this app is not for india."
2023,4,they took my baby 🥲😊😊
2023,1,Boycott because I m Muslim
2023,1,I boycott all Sweden apps because sweden govt given permission to burn holybook Quran.
2023,1,Boycott Sweden
2023,1,"In 2023 it's a worse shopping site ordered many product but not delivered yet from last month dispatch or automatically returened generated by delhivery without attum any dilevery very bad , complain ki koi sunwai nhi"
2023,1,Boycott all Sweden apps cause Sweden government gave permission to burn the Holy Quaran.
2023,1,Boycott all products all apps of sweden because Sweden burn our Quran.
2023,5,Quick and easy. Delivery is fast. Best way shopping for me.
2023,1,App not working on both ios and Android
2023,2,"The current product size review focuses solely on the model's height, lacking information about the specific size of the product being worn,please fix it :))"
2023,1,Boycott sweden
2023,2,filters do not work properly
2023,2,Hey Product was good But my product size small so i have to return but my product yet not pickup. So i disappointed to this app . I have raise return complaint from custmore care but they not show on my account in h &m for return. This vry unconvincing.
2023,1,We boycott Sweden🇸🇪
2023,1,❌Worst app ever... The fashion sense and style are cring.. do not order any clothes (boycott)
2023,1,"Very slow App, now its not even working 😒"
2023,1,In protest of Quran burning at sweden I'm uninstalling this app and boycotting made Sweden in products
2023,5,the best.everyone go for it.
2023,1,Not a good
2023,5,"Great quality clothes, great membership & discount, great app & great customer service in store & on phone. Thanks H & M 😊"
2023,1,Worst material used
2023,1,Boycott Swedish products
2023,1,Boycott sweden
2023,1,Worst app
2023,1,Wrost costumer service ever. I ordered size small but i recieved medium which is tooo big for me. And refund is very hard to do in this app. Stop fooling peoples
2023,5,Very good👍
2023,5,It's very helpful and the discounts are so helpful!!! 🤗🤗🤗
2023,1,"#BOYCOTT, ALLAHU AKBAR!"
2023,1,IYKYK ☝️
2023,1,Boycott h&m
2023,5,I love this shop!❤
2023,1,Terrible
2023,1,Worst qaulity they dilever the material is totally is antonym compared to as they show fake sales on clothes they don't refund in 2 -3 days they take so long to refund n most of the time there fits smell terrible as someone has wore many of the time i recieved defective product I think now I should boycott this brand worst brand of worst country sweeden i prefer Zara Zara is best
2023,1,"Worst order processing. Orders get accepted and money is debited but the orders are not processed, take forever to refund that too only after raising concern. Half the stuff is out of stock and the app keeps hanging. Better to order from third party apps like myntra."
2023,1,Bad
2023,1,🤬😡
2023,1,Boycott Sweden
2023,1,Boycott Sweden
2023,1,So bad app it is
2023,1,Very bad
2023,1,Worst appo
2023,1,I cant check out orders. I cannot completely process my payment. It keeps logging me out or returning me back to the main menu.
2023,5,good i like it 😄👍
2023,1,By cotting this app because of disrespecting quran
2023,5,Good
2023,1,Not an good app. Its product is not good quality and but costly.
2023,5,Great! love it!
2023,1,Very bad
2023,5,Good
2023,4,best app for shopping.
2023,1,I'm boycotting swedish apps
2023,1,I stand against burning of The QUR'AN in Sweden🇸🇪🇸🇪. #banswedenproducts
2023,1,Keeps on crashing.
2023,1,Boycott Swedish apps
2023,5,best app ever
2023,1,Boycotting
2023,1,I'll never buy any product shameless
2023,5,Please give me to install
2023,3,It's so stupid or may be just some glitch but I received the order delivered mail nd now when I'm trying to login agn they says this mail or password is invalid... Even when it's crct it's so irritating
2023,1,Uninstalling the app in the protest against Sweden country
2023,1,Boycotting this App...
2023,1,Deleting....
2023,1,Stop
2023,5,prices are legit for quality you wear
2023,5,Great to shop all time
2023,5,Ok
2023,5,fantastic service and products thank you
2023,1,# BOYCOTTSWEDISHPRODUCTS Stop Burning Quran in Sweden.
2023,1,Boycott swedish apps
2023,1,Don't like this application
2023,3,please provide affordable price
2023,1,This app is super slow and hangs frequently. They cancelled my order without any prior notice. Worst app ever! Would not recommend to anyone
2023,1,#boycottsweden 😡😡
2023,1,Boycott
2023,1,Bycot
2023,4,Good brand
2023,1,"This app not working on wifi connection, Whyy ??"
2023,1,Boycott Sweden product allah hu akbar
2023,1,"App is too large - couldn't sign up in time and got rushed through by the guy on the register because it took too long to download. You need to put signs around the store saying to sign up before you get to the counter, or just make the app a reasonable size. Better yet, stop making apps for things as simple as membership - I have enough apps taking up my storage as is"
2023,1,bycott Sweden
2023,1,Naari takbir allah hu akbar
2023,1,Respect my Quran den I boycott sweden app and product
2023,1,We are against of Quran Burning in your country
2023,5,I love it here🤷🏾‍♀️
2023,1,I hat
2023,1,We are boycutting of swedish app for our protest against sweden for disrspct or quran and distroyd 😡
2023,1,Boycott
2023,1,We r boycott Dua to Sweden
2023,1,Worst Shopping app in this world
2023,1,La illa ha illalah
2023,1,Boycott Sweden ❌
2023,1,Very bad app
2023,1,Boycotting swedish apps
2023,1,Laanat
2023,1,🙏🙏
2023,2,I don't understand German . why not English option ? how can I read ? I'm based now in German for a business only
2023,5,Best app
2023,1,Horrible and worst..boycott
2023,5,👍👍👍
2023,5,superb service
2023,2,"First time ordering here was a mess. Input my debit card details, proceeded to checkout, then it redirected me to the homepage; only for me to check my orders page and not seeing the item I ordered on there. I didn't receive an order confirmation too. I checked to see if they deducted money from my card, lo and behold, they did. I contacted customer support, and what they told me was that my transaction failed and it could be due to bugs. Needless to say, I won't be using this app again."
2023,1,Bycoot
2023,1,We will never use swidise apps
2023,1,insulting our islam that's why.!
2023,1,I m uninstalling this app just because . It's rooted from sweeden . The country who dant have recpect for other religion .if some one do the unacceptable act with permission of govt . Why not we should bycott the product from sween . Darling learn to do respect and earn the respect .thank you
2023,1,Used product received
2023,1,"App doesn't work properly. I tried purchasing through the app, inputted my payment details but no tracking number or confirmation was given. Upon checking my card, the payment went through. So much for the ease and convenience of shopping. Lots of bugs. Just use their website."
2023,1,The baddest app i ever used
2023,1,😡
2023,5,so far the online purchase is excellent and the delivery service is reliable
2023,1,Just one star cuz it's Sweden company
2023,1,Boycott
2023,1,We are boycotting swedish apps ...cux of burning of quran
2023,5,❤️❤️
2023,1,bycotswiden
2023,1,Worst app
2023,1,Verry bad
2023,1,Boycotting Spotify and every Swedish apps. If there's a options of dislike or degraded any kind of Swedish app I'll surely go with it. #respectislam
2023,1,Boycott Swedish app bcuz Sweden disrespecting our holy book Quran.
2023,5,good shopping app
2023,5,fab
2023,1,Always canceled my order very bad experience
2023,1,Boycott I am muslim
2023,5,Niçe experience
2023,1,Zara is best than h&m download zara app
2023,1,Religion problem
2023,1,We are boycotting Swadeshi app in our protest against Sweden for their disrespect and discretion of our holy Quran.
2023,1,Disgusting too expensive
2023,5,👍
2023,1,Waste of Time Uninstall This Of Application 😡
2023,5,love it🫶
2023,1,Now I never purchased clothes from h&m because your country disrespect our religion that's why we never going to buy anything from your store 😡😡😡
2023,1,Lets uninstall H&M apk as a protest against burning of quran . As true caller is swedish company nd give low rating on play store / apple store 🚫📞 Let's Show them Power of Muslims 🙏🔥
2023,1,Down down Sweden 🇸🇪 Down Takbeer Allah u Akbar 👆
2023,1,Spreading Islamophobia
2023,1,Boycott app 😡😡😡😡😡😡🤛🤛🤛
2023,1,#boycott sweden
2023,1,"Boycott Swedish apps and products , Islam Zindabad"
2023,1,Allah hu akbar don't burn holy quran
2023,5,very good
2023,1,Not halal your country
2023,1,I don't like it sweden
2023,1,This company product very poor quality never buy this product
2023,5,Very satified
2023,1,Boycott the H&M because they dont respect other religions ....
2023,1,Boycott Sweden's application
2023,1,Worst aap
2023,1,Will do full boycott of sweden products
2023,1,Bad app
2023,2,Return policy is worst return ammount is not yet credited to my account it takes so long
2023,5,comfort 💯💯
2023,1,Boycott Sweden
2023,1,Allah hu akbar☝ don't burn holy quran
2023,1,Boycott this app....
2023,1,Buycott
2023,1,No price deserve this quality product
2023,1,Worst shoping app ever
2023,1,No need sweden application... They burn holy quraan... This is not forgettable
2023,1,"cheap quality products , wastage of money"
2023,1,Boycott Swede
2023,1,Very slow app...
2023,1,Worst app
2023,1,Worst
2023,1,"Just coz you are a swedish company, May Allah bring peace in the whole world."
2023,5,quality clothing
2023,5,"Good products with affordable prices,and right on time delivery."
2023,1,App is not good
2023,5,muy bien
2023,1,Boycott
2023,5,it is easy to use
2023,1,Bad
2023,1,Worst app
2023,1,Worst
2023,1,Boycott Sweden apps
2023,1,Where is my refund? Even customer care number is also busy
2023,5,Cse5dsfw5wsf
2023,1,"Worst Products,,,, #boycoth&m"
2023,1,We Boycott Sweden....
2023,1,Boycott sweden
2023,5,It's good for today fashion
2023,5,There is nothing better than H&M shopping. Very easy and good products
2023,1,Boycott Sweden things we boycott
2023,1,We are boycotting swedis apps
2023,4,Easy to use. No messing about and delay.
2023,1,"Horrible experience, I was not able to place the return request, so I called the customer service, worst customer service u could ever imagine, since 10 days am waiting for return pickup, no one shows up and the customer service has no accountability, no updates, no response, no followups, now I am stuck with the product I don't like, don't fall for 15 day return policy traps, they never pick the product"
2023,1,Locle Qulaty
2023,1,Bad quality
2023,1,Allah hu akbar #boycottsweden
2023,1,You should works on bugs...
2023,1,The report app🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬
2023,1,boycotting Swedish apps for promoting hate/disrespect against Islam
2023,4,Shipping is always slow. Sizes off. Otherwise I can't complain!
2023,1,Burning the holy Quran isn't freedom!!
2023,5,good
2023,1,It will not let me change from United Kingdom. I only bought there once but live in Spain. Spent 30 minutes in the store today trying to get into my account.
2023,1,Boycott
2023,1,👎worst aap
2023,5,nice
2023,1,Third class scammer shame of you 🖕🏻
2023,1,Boucott
2023,5,excellent
2023,1,Systummmmmm ni bhai app mai vo gurgaon wala systummmmmm ni aya isma
2023,1,Boycott Swedish app for disrespecting Islam
2023,5,Even though the quality has dropped in womens clothes they still have nice pieces and the vouchers and discounts are a bonus
2023,5,very good app
2023,1,Very slow app not accepting this kind of app issue from such a good brand very slow not working properly too much irritate while using online shopping
2023,1,"The delivery partner of HnM does not deliver products to home, they have been updating wrong status which eventually leads to product being recalled. This has now happened multiple times and no one takes any sort of responsibility"
2023,1,App will not let me sign me. Tried many troubleshoots
2023,5,good
2023,1,Boycott H&M
2023,5,Great
2023,1,very low quality clothes i suggest you by Zara product
2023,1,👎👎👎👎
2023,1,Worst app bcoz of Sweden #boycottt sweden
2023,1,Worst quality
2023,1,Sweden apps are very poor and cheap quality 🚫
2023,1,Protest against sweden apps because they disrespect Muslim holy book Quran
2023,1,Boycott Sweden🇸🇪
2023,1,"The app doesn't work anymore after the last update (i suppose). I have already uninstall/install, but 0 results. The screen is dark after 1-2 minutes when the app tries to open."
2023,1,It is sweden
2023,1,I uninstalled dye to swedan brand. And swedan burned quran
2023,5,awsm
2023,5,love the products quality at amazing prices.
2023,1,Boycott Sweden
2023,5,nice
2023,1,Sweden incident
2023,5,I'm really obsessed with h&m my whole family takes clothes from h&m...wonderful collection but try to deliver fast
2023,5,Best quality
2023,1,Burning the holy books is not freedom
2023,5,Excellent
2023,5,awesome
2023,1,I am Boycotting Sweden brands
2023,5,Great customer service!!!
2023,5,the App is... LIKE A GREAT deal
2023,5,good
2023,1,"What is the point of this app which shows sizes in store yet the stores do not have any system of updating the sizes available? Travelled from home to the store only to find out that product I wanted could not be located, and they don't even have a system on their computer to put in product ID so as to ascertain how many pieces are in the store! H&M needs to step up"
2023,5,I love this brand.
2023,1,"the order i ordered hasn't been delivered yet and now after 20 days I get to know it's cancelled, all that waiting i did was pointless,my brother's birthday gift was in the package but at the end I got nothing, i complained about this and they gave me a 15% voucher.i ordered it when it was buy 2 get 1 now I have to pay extra.Very upsetting"
2023,1,Islam zindabad
2023,5,H&M is my favourite brand. Lovely fashion 😍
2023,1,worst experience.
2023,1,Worst quality
2023,5,This is very very good company ☺️☺️
2023,1,Tearing Qur'an will in return tear you fools
2023,5,"Fantastic prices, clothes for everyone."
2023,4,"product was pretty good ,but if order by mistake the offer was also vanished"
2023,1,Khrab hai
2023,1,Boycott 👎👎👎👎👎
2023,1,Going to delete this app as it's a sweadon company and they disrespected and burned our holy Qur'an. Not going to buy anything from handm anymore.
2023,3,"Lot's of bugs recently: item info is missing titles/text, and the app will just randomly give an error message while browsing. Filters will constantly reset themselves, seems impossible to put price/size/style at the same time. Marking a Favorite doesn't work about 65% of the time. The app is not enjoyable to use at all currently."
2023,1,Very bad
2023,1,Boycott Sweden product
2023,1,Not liking it.
2023,1,I was charged even though my order didn't go through. I was using the h&m app. You app sucks. Better improve it
2023,1,1 star Coz sweden burn quran
2023,1,Bad quality
2023,1,And we(Muslims) hate h&m😠
